"","convergence","mu","x_C","x_W","C","AA","NT","ADP","ATP","W","LIP","rRNA","mRNA","tRNA","DNA","TC","p","tau tC","tau tW","tau ATPS","tau ADPS","tau EAA","tau ENT","tau LIPS","tau Maint","tau rRNAp","tau mRNAp","tau tRNAp","tau rRNase","tau mRNase","tau tRNAse","tau DNAp","tau tRNAc","tau r","v tC","v tW","v ATPS","v ADPS","v EAA","v ENT","v LIPS","v Maint","v rRNAp","v mRNAp","v tRNAp","v rRNase","v mRNase","v tRNAse","v DNAp","v tRNAc","v r","p tC","p tW","p ATPS","p ADPS","p EAA","p ENT","p LIPS","p Maint","p rRNAp","p mRNAp","p tRNAp","p rRNase","p mRNase","p tRNAse","p DNAp","p tRNAc","p r","f tC","f tW","f ATPS","f ADPS","f EAA","f ENT","f LIPS","f Maint","f rRNAp","f mRNAp","f tRNAp","f rRNase","f mRNase","f tRNAse","f DNAp","f tRNAc","f r"
"1",4,0.952184819482162,1,0.001,8.50809458453923,4.53268048864619,7.72365376105139,2.22948786418947,21.4115269258815,2.68454772420089,23.1295066855487,40.6298239277265,13.624732028431,2.95521581017496,9.64416177282609,19.4514719578915,183.47509644706,0.0422190893313969,0.042289610610004,0.00102575327501776,0.0974382015737175,0.113290564547432,0.0124451326025428,0.0302897182270928,0.0158095453854056,0.141118524092936,0.195394879513296,0.141118524092936,0.0554845491889803,0.0229358375575043,0.167676952495784,0.0548395576781911,0.000312180394776477,0.0034184428651373,416.731234243901,92.988395640755,4777.22906154572,22.510615400259,235.13746128401,334.876335777062,122.353139711615,2589.94270899148,41.9938739291605,20.9726962017196,22.2345654054626,3.30677236694621,7.99943319473514,1.09421952430636,9.18302443671518,17489.7163656388,17470.2201589916,17.5940132057265,3.93244304289652,4.90025835539052,2.19339388091887,26.6388557351154,4.16758040419917,3.70604212606494,40.9458168034011,5.92611350982796,4.09795744740396,3.13770905386674,0.183474774050588,0.183473700306553,0.183475395197076,0.50359299825748,5.45994655955375,59.7209494548827,1.28722919714676,0.287229197210975,14.7562462905783,0.0695323964413858,0.726309382729386,1.03438994110402,0.37793311577694,8,0.129713676780172,0.0647819617906105,0.0686797135033793,0.0102141946397999,0.0247092205305193,0.00337990341024167,0.0283651816847826,54.0234849363113,53.9632636608999
"2",4,0.949395526502116,0.91324200913242,0.001,8.34225000629137,4.51763557266647,7.70448266294942,2.23469181523137,21.3937934467513,2.66560954053804,23.2681073183727,40.5851103167852,13.6131103930153,2.953640862128,9.62716320060652,19.4334276236442,183.660977232176,0.0428213965618453,0.042265710803923,0.00103134046950696,0.0976491889522556,0.113531314499763,0.0125335401233005,0.0303803372618384,0.0158689273834451,0.141329813915781,0.19568743465262,0.141329813915781,0.0555089537265044,0.0229383439085694,0.167713039376056,0.0549115505593909,0.000312775860867957,0.00342203339758807,415.571536145578,92.7770571432527,4765.38874582205,22.4327782057477,234.551586598974,333.541573622716,122.725761101301,2582.35583208576,41.8399791118187,20.9308887067166,22.1550644255126,3.308656934468,8.00666259780835,1.0950923773112,9.13998567556163,17456.1120800924,17436.6910177235,17.795353549105,3.92128826645576,4.9147382664993,2.1905425977371,26.6289499445865,4.1804566957891,3.72845001297333,40.9792171775848,5.91323646211351,4.09591191601686,3.13117113254984,0.183660084672262,0.183659580228408,0.183661270996411,0.501890785535711,5.45985048325845,59.6689390060737,1.2874183518231,0.287418351849109,14.7629189954757,0.0694955448881849,0.726628247539467,1.03329392325709,0.380197831999554,8,0.129618013418468,0.0648427716944362,0.0686352024774775,0.0102500418985113,0.0248042117149794,0.00339253750766547,0.0283151858841368,54.0780998906513,54.0179344800518
"3",4,0.946394622536272,0.834010967244219,0.001,8.17134769734735,4.50167656108446,7.68384396457183,2.24007598735781,21.3749794590753,2.6456634098707,23.4146758464286,40.536470320256,13.6004485839728,2.95187614821742,9.60884837735204,19.4137933579272,183.856300269878,0.0434674785330673,0.0422430762410115,0.00103732819670325,0.0978740403842062,0.113788908755324,0.0126285811633485,0.0304777647845363,0.0159339118260948,0.141558550784242,0.196004147239719,0.141558550784242,0.0555355624097577,0.0229410794616832,0.167753520120001,0.0549894744488404,0.000313415650730826,0.00342593920868473,414.32189394542,92.5477222988554,4752.5781961499,22.3491614854001,233.915932365998,332.105118726287,123.1084628305,2574.19337329866,41.6740963665398,20.8856125916945,22.069340613294,3.3105988388484,8.01422118774159,1.09599241732949,9.09376243309235,17419.40150489,17400.0613894827,18.0095280308523,3.90950048900251,4.92998336990338,2.1874027337752,26.617038684411,4.19401644659839,3.7520707731338,41.0169702334584,5.89932468689021,4.09366668561422,3.12410387398171,0.183855968428536,0.183854885091485,0.183856586031852,0.500061216958356,5.45951305799664,59.61155254775,1.28761700109419,0.287617001143194,14.7699182056701,0.0694560454306855,0.726956831735605,1.03210620358553,0.382592742588703,8,0.129513491251474,0.0649076726195777,0.0685864266211318,0.0102885785448389,0.0249063532549519,0.00340609195470052,0.0282613187569178,54.1354870557162,54.0753824323171
"4",4,0.943169053770357,0.761653851364584,0.001,7.99573362978844,4.48477202429974,7.66164237724924,2.24562503408578,21.3550365985804,2.62469144849187,23.5694287357193,40.4835810755406,13.5866635104693,2.94989665451524,9.58912139726844,19.3924421867378,184.061365313041,0.0441601927099567,0.0422221234502123,0.00104374000009641,0.0981134028421267,0.114064256998795,0.012730682408261,0.0305824389507111,0.0160050282108892,0.141806147595965,0.196346973594414,0.141806147595965,0.0555645682213893,0.0229440634905823,0.167798985328476,0.055073809851201,0.000314102803377759,0.00343018692991098,412.976581322728,92.2991030542122,4738.73154020627,22.2594137004363,233.22703907846,330.560641435685,123.499754436534,2565.41982625537,41.4954220274088,20.8366366281598,21.9769901002427,3.31256117115562,8.02211606109417,1.09691753050683,9.04416255475076,17379.3513772166,17360.0983757981,18.2371254159108,3.89706412349881,4.94600365823173,2.18394682342046,26.6028689245135,4.20826254278875,3.77692370048312,41.0596166919918,5.8843059405756,4.09121054182567,3.11647230187009,0.184061031182201,0.184059940234565,0.184061648608064,0.498096488803695,5.45890298847085,59.5483825506314,1.28782533633267,0.287825336374474,14.7772508552666,0.0694137106843128,0.727294727175757,1.03081963599912,0.385121384570576,8,0.129399240164064,0.0649769255383797,0.0685330015004103,0.0103298840595329,0.0250161505075875,0.00342062540962881,0.0282032982272601,54.1957342010082,54.1356956803062
"5",4,0.93970523837962,0.695574293483638,0.001,7.81580529322129,4.46689628029238,7.63778920123859,2.25132309986258,21.3339445071852,2.60268164293725,23.7326005193528,40.4261338566153,13.5716708463411,2.94768195057529,9.56789879205691,19.3692457782235,184.276328220419,0.0449025709110293,0.0422032442447125,0.00105059977316731,0.0983679098491023,0.114358281916568,0.0128402804507625,0.0306948125408495,0.0160828536077639,0.142073950018074,0.196717776948103,0.142073950018074,0.0555961597315278,0.0229473158060552,0.167849925247521,0.0551650114790262,0.000314840019918451,0.00343480255827202,411.529603218684,92.0298221805881,4723.77878771453,22.1631995189278,232.481207761787,328.901901185656,123.898050157815,2555.99824839257,41.3031950646343,20.7837164601186,21.8776056788194,3.31454531213713,8.03034627224785,1.09786527933107,8.99100461518192,17335.7024429893,17316.543093809,18.4787371905147,3.88395706328482,4.96280092286542,2.18014761224556,26.5861514975267,4.22319265201278,3.8030274237709,41.1077456505987,5.86810807119962,4.08852649875421,3.10823785572773,0.184275990610962,0.18427489194125,0.184276605067569,0.495988872804488,5.4579729024511,59.478906519043,1.28804345927072,0.288043459305074,14.7849202656856,0.0693684341383753,0.727641211516452,1.02942762622783,0.387787590185503,8,0.129274564536527,0.0650508003225406,0.0684745560919784,0.0103741708405993,0.0251341213627138,0.00343620041217636,0.0281408788001674,54.258886770025,54.1989200648293
"6",4,0.93598912933161,0.635227665281861,0.001,7.63198881265756,4.44802416714321,7.61219037450307,2.2571501263061,21.3116685999078,2.57962368166831,23.9044143122775,40.363801456639,13.5553793492098,2.94520896383077,9.54508929197394,19.3440721422512,184.501388708541,0.0456978634140964,0.0421868808208945,0.00105793274989213,0.0986382027755677,0.114671941934229,0.0129578390857876,0.030815366368091,0.0161680213206074,0.142363439965523,0.197118609183032,0.142363439965523,0.0556305394318924,0.0229508580298294,0.167906896405702,0.0552635805357341,0.000315630249816263,0.00343981432539465,409.974754760544,91.7384508000485,4707.64752619282,22.0601581189233,231.674628990654,327.122423610028,124.301510774059,2545.89043178198,41.0966219044019,20.7266001901495,21.770770193561,3.31654252248841,8.0389124753229,1.09883318019983,8.93409981578716,17288.1881980329,17269.129417778,18.734970346275,3.87015909059514,4.98037449290807,2.17597434979544,26.5665796032504,4.23879972649159,3.83039659460985,41.1620107809814,5.85065646527313,4.08559860257504,3.09936173545423,0.184501049574839,0.184499938935361,0.18450166895496,0.493730344684041,5.4566751598157,59.4025987583671,1.28827148141984,0.288271481458334,14.7929304966914,0.069320055077099,0.727995599805905,1.02792302300633,0.390595005102573,8,0.129138697852402,0.0651295905948066,0.0684107058867343,0.0104216347446407,0.0252608278030131,0.00345288443361864,0.0280737920352175,54.3250030942838,54.2651143260416
"7",4,0.932006222116015,0.580116589298504,0.001,7.44474084977266,4.42813330653224,7.58475230519943,2.26308493489187,21.2881961503025,2.55551160898493,24.0850786394331,40.2962315799653,13.5376965918504,2.94245235804127,9.52059910344525,19.3167779226572,184.736744639809,0.0465495733678883,0.0421735076442647,0.00106576518388131,0.0989249470557073,0.115006224494618,0.0130838432278748,0.0309446041700696,0.0162612227818816,0.14267617771605,0.197551630683762,0.14267617771605,0.0556679280264874,0.0229547124009324,0.167970514273045,0.0553700448598206,0.000316476526789564,0.00344525222360474,408.305614695685,91.4234991847367,4690.26259525002,21.9499405102042,230.803363559837,325.215636435408,124.708017511695,2535.05692415556,40.874881357977,20.6650324758975,21.6560502630553,3.31854279762149,8.04781501917416,1.09981816524966,8.87325760268313,17236.5304481077,17217.5795457759,19.0064521677975,3.85564964173293,4.99871857727828,2.17139670284788,26.5438234436756,4.25507040237443,3.85904023873351,41.223125408445,5.8318718367532,4.08241086374645,3.08980247595939,0.184736401610811,0.184735279221047,0.184737022823823,0.491312671513309,5.45495729011968,59.3189042151759,1.28850949516786,0.288509495194678,14.801285290467,0.069268473779983,0.728357178446298,1.02629848927354,0.393547036592044,8,0.128990811901686,0.0652136282352906,0.0683410303151878,0.0104724837253172,0.0253968735533777,0.0034707486203404,0.0280017620689566,54.3941409247817,54.3343366587673
"8",4,0.927741576427317,0.529786839542012,0.001,7.25453998207231,4.40720307099649,7.55537866595023,2.26910242988565,21.2635041986771,2.53034213848906,24.2747974495297,40.2230664718257,13.5185237598044,2.93938577107042,9.49433210074288,19.2872176706486,184.982606283023,0.047461465939093,0.0421636340851259,0.00107412468707555,0.099228811259101,0.115362151704828,0.0132188053565426,0.0310830592343881,0.01636321627761,0.143013825938309,0.198019143606889,0.143013825938309,0.0557085542934361,0.0229589029623882,0.168041426194687,0.0554849659883456,0.000317382035270336,0.00345114795057248,406.515558273207,91.0834222946769,4671.54629495696,21.8321775710266,229.863354324027,323.174855314596,125.115215851559,2523.4570878823,40.637146788396,20.5987506729785,21.533007989884,3.32053569108367,8.05705412908746,1.10081707136052,8.80828663026768,17180.4407961768,17161.6054764646,19.2938243226952,3.84040808885375,5.0178232022296,2.16638102757058,26.5175311529091,4.27198550853245,3.88896366543725,41.2918740962861,5.81167383742516,4.07894696763503,3.07951785659347,0.184982242830027,0.184981123912428,0.184982870650881,0.488727484096001,5.45276326673211,59.227239568634,1.28875758648817,0.288757586509591,14.8099884634927,0.0692135489075371,0.728725225177274,1.02454638714956,0.396647017149179,8,0.128830078335111,0.0653032723144584,0.0682651053375497,0.0105269416532707,0.0255429083150337,0.0034898697557305,0.0279245061786555,54.4663616549778,54.4066489067715
"9",4,0.923179842061357,0.483823597755262,0.001,7.06188178284261,4.38521515964618,7.52397459996418,2.27517524376684,21.2375778644478,2.5041155978387,24.4737635690872,40.1439307068375,13.4977573226502,2.93598115048738,9.46618942563514,19.2552388049754,185.239198774077,0.048437606758523,0.0421578050787688,0.00108304024931046,0.0995504699505255,0.115740782105576,0.0133632657703167,0.0312312943135602,0.0164748315296225,0.143378139458722,0.198523577712076,0.143378139458722,0.0557526625856805,0.0229634552647407,0.168120328349792,0.0556089368853218,0.000318350088720131,0.00345753521937969,404.597767556475,90.7166212535339,4651.4185147825,21.7064997008691,228.850438984966,320.993330422522,125.520473257538,2511.04917040689,40.3825788694141,20.5274878631602,21.4011973934421,3.32251125975384,8.06663038985347,1.1018267579052,8.73899525888074,17119.6210565917,17100.9094267825,19.5977475602768,3.82441363621098,5.03767346789733,2.16089224620246,26.4873287933243,4.28951918493525,3.92016684268355,41.3691120450519,5.78997902484168,4.07519033203579,3.06846386446057,0.18523884920218,0.185237706094598,0.18523947632361,0.485966235792225,5.450032882221,59.1269966265226,1.28901583393817,0.289015833931549,14.8190439903772,0.0691551562006307,0.729099028985985,1.02265884461516,0.399898097534105,8,0.128655637158616,0.065398919639105,0.0681824876889183,0.0105852527267412,0.0256996333960162,0.00351033112657579,0.0278417336048093,54.5417310289234,54.4821172864932
"10",4,0.918305299275624,0.441848034479692,0.001,6.86727239568746,4.36215369625576,7.4904425190874,2.28127361593966,21.2104070534209,2.47683572968344,24.6821601045024,40.0584366713919,13.4752918915167,2.93220880885102,9.4360703110085,19.2206832608608,185.506763932991,0.0494823907643493,0.0421566014969297,0.00109254237982444,0.0998906352710601,0.116143214763479,0.0135177944943823,0.0313899046781269,0.0165969768836351,0.143770992581347,0.199067528189558,0.143770992581347,0.0558005106568744,0.0229683958107937,0.168207966430048,0.0557425895805142,0.000319384143762913,0.00346444954456923,402.545249043891,90.3214472982598,4629.79693371317,21.5725348475646,227.760363404242,318.664286894148,125.920880119633,2497.7904140297,40.1103318008052,20.4509755441785,21.2601672573971,3.3244571247691,8.0765435909129,1.10284334175192,8.6651933709365,17053.7638637392,17035.1844371138,19.9189013135221,3.80764526037868,5.05824936006286,2.15489421033031,26.4528208014668,4.30763834293396,3.95264442394113,41.4557697618162,5.76670221576895,4.07112515064471,3.05659534904144,0.185506405219,0.185505249979216,0.185507035807009,0.483020317711906,5.44670176955527,59.0175369648118,1.28928431075036,0.289284310776239,14.8284560872948,0.0690931784392961,0.729477900547451,1.02062778399424,0.403303269681412,8,0.128466604965771,0.0655010137898154,0.0680927179093397,0.010647673579324,0.0258678023441782,0.00353222059163147,0.0277531479735544,54.6203196807896,54.560812921468
