"","convergence","mu","x_C","x_W","C","AA","NT","ADP","ATP","W","LIP","rRNA","mRNA","tRNA","DNA","TC","p","tau tC","tau tW","tau ATPS","tau ADPS","tau EAA","tau ENT","tau LIPS","tau Maint","tau rRNAp","tau mRNAp","tau tRNAp","tau rRNase","tau mRNase","tau tRNAse","tau DNAp","tau tRNAc","tau r","v tC","v tW","v ATPS","v ADPS","v EAA","v ENT","v LIPS","v Maint","v rRNAp","v mRNAp","v tRNAp","v rRNase","v mRNase","v tRNAse","v DNAp","v tRNAc","v r","p tC","p tW","p ATPS","p ADPS","p EAA","p ENT","p LIPS","p Maint","p rRNAp","p mRNAp","p tRNAp","p rRNase","p mRNase","p tRNAse","p DNAp","p tRNAc","p r","f tC","f tW","f ATPS","f ADPS","f EAA","f ENT","f LIPS","f Maint","f rRNAp","f mRNAp","f tRNAp","f rRNase","f mRNase","f tRNAse","f DNAp","f tRNAc","f r"
"1",4,0.376003076039713,1,0.01,1.72251578347343,2.5339938827138,8.88228070929074,1.15450464034477,11.4141476580982,19.5002594992176,42.4736747958028,42.6391822434069,14.2809328234477,0.800150355226634,17.9055135251577,6.08493768849087,170.607907738922,0.107017161909004,0.0498047406914515,0.00325477529847041,0.299255315230657,0.187725503659985,0.0150138976559324,0.0325906961907778,0.796728784066267,0.518503697000481,1.73394744365996,1.73394744365996,0.118762085901019,0.107002343700953,0.595001996881999,0.0412844629442848,0.000356628449282169,0.00796331129612563,325.889525368207,198.048479009509,1026.90318282394,4.72585192588817,84.508478268676,116.062915734718,88.7235131885128,25.5682091707005,17.4693798077701,6.96541140117574,2.85146567287301,1.43691612443115,1.59573673084289,0.286735129508818,6.73252816352998,6417.3181846412,6414.90981065343,34.8757721007777,9.86375314140497,3.342339113376,1.41423630781507,15.8643966465261,1.74255673849016,2.89156106330529,20.3709282033242,9.05793801463434,12.0776572931086,4.94429161416229,0.170651156202252,0.170747570129886,0.170607974633965,0.277948809488607,2.28859823273885,51.0839237588036,2.54917756024661,1.54917755629487,8.03265630352166,0.0369666244071852,0.661043389503534,0.907868947409254,0.694014294049065,0.2,0.136649224755161,0.0544849375618974,0.0223047742908847,0.0112398652157286,0.0124821939635217,0.00224290350250574,0.0526632750739932,50.1976352101736,50.1787963938006
"2",4,0.369617086027716,0.892857142857143,0.01,1.63346601283964,2.52016449251459,8.79164097766602,1.15741291750569,11.4151726881815,19.3238792254678,42.8716744708094,42.3727754454196,14.2444181700555,0.794727886118949,17.7291319472591,6.07118145609704,171.074354466839,0.11156787886245,0.0498846304586418,0.00332516843424124,0.299826245405259,0.192207043461235,0.0153400635592328,0.0332517788947025,0.824128443726518,0.521147141378927,1.74194459954497,1.74194459954497,0.118880047190453,0.107020293760416,0.5945777115926,0.0414748714177373,0.000358651480169497,0.00800366747632045,320.910636760045,195.240827452675,1011.91631691372,4.6470424554081,83.1323172348814,113.444286249097,88.0339077279412,25.1339618498847,17.1011168208662,6.86481310774842,2.80186039692229,1.43941503382343,1.59983277157226,0.287724176064498,6.55299008814682,6325.56255752484,6323.20043921058,35.8033190477163,9.73951652791612,3.36479219509515,1.39330529164385,15.978616911798,1.74024256149295,2.92728403500615,20.7136128640272,8.9121981455815,11.9581241199279,4.8806855870977,0.171117727147577,0.171214573181204,0.171074382174295,0.271784421307596,2.26867237416103,50.6087937015649,2.55360168585214,1.55360168539104,8.05218312144737,0.0369781929579034,0.661513833206226,0.902717103866515,0.700517556712572,0.2,0.136079754739857,0.0546257939655455,0.0222954137804195,0.0114539446062701,0.0127304464065589,0.00228952504808403,0.0521445057272328,50.3347828353122,50.3159866078939
"3",4,0.362851544435837,0.79719387755102,0.01,1.54827533549581,2.50506400371448,8.69545100575789,1.15999557456311,11.4168687552108,19.1364056527735,43.2901051659674,42.0864557972844,14.2045251179555,0.788866270116984,17.5417510802221,6.05617794837713,171.570058749972,0.1165693999332,0.0499815457784199,0.00340110113609114,0.300435851902431,0.197014161040087,0.0156892530329995,0.03395560040054,0.854795422341393,0.524012381766437,1.7506305721204,1.7506305721204,0.119008490614019,0.107040010079154,0.594188155364767,0.0416816802885809,0.000360877586686017,0.00804774598895902,315.614047001288,192.244521727131,995.940980365953,4.56353464621845,81.6713669814654,110.687475039969,87.2660084347836,24.6739050216369,16.7131639931439,6.7583047370315,2.74935048379893,1.44202850726866,1.60417086000372,0.288747128143622,6.36505147156761,6227.7592307132,6225.44607963747,36.7909400694291,9.60867836335504,3.38729599980237,1.3710494191229,16.0904158468505,1.73660380348589,2.96316971096167,21.0911410637815,8.75790487090038,11.8312948883535,4.81309701041241,0.17161363607243,0.171710465023483,0.171570123438533,0.265306040458243,2.24745872164135,50.1008087168831,2.5582820937709,1.55828209242557,8.07282819231571,0.0369907774405115,0.662006009262389,0.897202732546032,0.70735465957463,0.2,0.135472386543499,0.0547809901278703,0.0222854913430848,0.0116886930220743,0.0130029750750601,0.00234050611680977,0.0515933855300651,50.4805317622159,50.461781985286
"4",-1,0.355705990499096,0.711780247813411,0.01,1.46697719632998,2.489272584368,8.59603334621129,1.16233888778039,11.4211214492689,18.9416296117409,43.7399501454324,41.783650619494,14.1614202251654,0.782326905389823,17.3467074623175,6.04015296926747,172.068419629205,0.122058216133648,0.050083031245764,0.00348271812559584,0.301074272891526,0.20216493380742,0.016061231789759,0.0347032581926064,0.889107256207176,0.527047608092623,1.75987429202079,1.75987429202079,0.119146244718664,0.107061438641747,0.594083026175745,0.0419017688576378,0.000363345468978485,0.00809509205900416,309.977375696885,189.037338560114,978.874948414124,4.47601222309625,80.1179219699052,107.808917225344,86.4364571714562,24.188007356661,16.306852848381,6.64450238398789,2.69383015276123,1.4441580181057,1.6072003759215,0.289649176493379,6.17032775978173,6122.83836230279,6120.57676378206,37.8352855193513,9.46756293372223,3.40914552553356,1.34761212552229,16.1970343918339,1.73154400855919,2.9996266904752,21.5057328539999,8.59448778925757,11.6934889288511,4.74080243291492,0.172066004637643,0.172069184431712,0.172075659300499,0.25854764756624,2.22470557623037,49.5466323570175,2.56306665663727,1.56306665360206,8.09388664465354,0.03701017746191,0.662459877720019,0.891424544798555,0.714705067735823,0.200000000022511,0.134834197871415,0.0549404693554135,0.0222740973519887,0.01194110781408,0.0132892333990447,0.00239498171349956,0.0510197278303457,50.6270588784636,50.6083587144721
"5",4,0.348160106081599,0.635518078404831,0.01,1.38904149525944,2.47098296490626,8.4861191546312,1.1641372901204,11.4227976318317,18.7266505737959,44.192940879201,41.4496453358137,14.1138339215848,0.775706522691024,17.1332370579568,6.02203615201503,172.652873932082,0.128121457186022,0.0502335680924396,0.00357144946352707,0.301782407543823,0.207717930742944,0.0164636936520481,0.0355033589878878,0.927541155163324,0.530470138111266,1.77027866489897,1.77027866489897,0.11930052702547,0.107085247038869,0.593576664998871,0.0421494920214041,0.000366010823127923,0.00814839863792268,304.038795794017,185.664358712469,960.921156813976,4.382268597669,78.4889735126839,104.765048500814,85.4789943586691,23.6748872135487,15.8786846183653,6.52747970472106,2.63550418027638,1.44757170120376,1.61360578936401,0.290871187908863,5.96510963161941,6013.29127218603,6011.08429034865,38.9538935582129,9.32658320572196,3.43188134999509,1.32249156790824,16.3035671641924,1.72481966395937,3.03479142263947,21.9594322344164,8.42316802252949,11.5554580568287,4.66557682159534,0.172696066860764,0.172793374577395,0.172654349663203,0.251426340824743,2.20092968824077,48.9807110439154,2.56844979282538,1.568449784261,8.11764084150786,0.0370203968292706,0.663056789286549,0.885031025118119,0.722106877111127,0.2,0.134139474246604,0.0551426466858562,0.0222641329312701,0.0122287526706808,0.0136313704459008,0.00245721287104931,0.0503918736998728,50.7989011136216,50.7802570388476
"6",4,0.340230513342615,0.567426855718599,0.01,1.31474117145994,2.45184859413228,8.37290027613206,1.16564794822625,11.4271258908748,18.5041905757688,44.6762621729216,41.0975178233049,14.0624402708292,0.768368705710003,16.9118343102264,6.00270815648244,173.244412924751,0.134789109689335,0.0503937441943298,0.00366701350001977,0.302524892091595,0.213681488995888,0.0168933028817279,0.0363542917713568,0.970547662385736,0.534097365419583,1.78135576191947,1.78135576191947,0.119465895810047,0.107111141315027,0.593378599432636,0.042413232426654,0.000368960053591651,0.0082056863001474,297.751802442523,182.073428307227,941.845592829051,4.28444590768475,76.7669341952642,101.606029966751,84.4457089629019,23.1356749072978,15.433148176957,6.40320948026115,2.57418974519266,1.45051859082667,1.61873820806706,0.29196073035544,5.75392206893357,5896.45334849968,5894.30355431281,40.1337003596224,9.17536177069904,3.45376050383826,1.29615153589461,16.4036728044934,1.71646143883825,3.06996394247642,22.4542751989942,8.24280378144275,11.4063941024406,4.58554773487296,0.173287502842235,0.173384896956305,0.173243249267641,0.244042434074534,2.17555574346311,48.3668059245347,2.57396253738508,1.57396254085326,8.14193315390994,0.0370375701150027,0.663623901207647,0.878349392216788,0.730004283871268,0.2,0.13341428973908,0.0553535568417012,0.0222529902888692,0.012539237317595,0.0139934383980858,0.00252390069903122,0.0497406891477247,50.9728233312937,50.9542390955151
"7",4,0.331914721002851,0.506631121177321,0.01,1.24382018125913,2.4312722901357,8.25404075509785,1.16678148413954,11.4324749729109,18.2698939019007,45.1808786049181,40.721740516901,14.0066586965459,0.76046822337517,16.6790077519698,5.98174788101645,173.87121384003,0.142139589436134,0.05057996497103,0.00377032761942214,0.30331762615751,0.220103608281919,0.0173543114874061,0.0372617084271671,1.01868887429828,0.538012737709464,1.793346714997,1.793346714997,0.119645525703106,0.107139461463758,0.59329436826649,0.0426987313094525,0.000372202243898,0.0082681446062715,291.129979383762,178.278974541449,921.715106393251,4.18187869178522,74.9581034604508,98.3222377209893,83.3122150934172,22.5702010281939,14.9697247976551,6.27317525671455,2.51000022145103,1.45357965523743,1.62415904326835,0.293058709263665,5.53600820459947,5773.13146971833,5771.04154321408,41.3810957421581,9.01734428737765,3.47516792287309,1.26843751767097,16.4985490416147,1.70631473954883,3.10435546723234,22.9920126780967,8.05390262114369,11.2499782392295,4.50130065178095,0.173914302002222,0.174011525227264,0.173870081777579,0.236380526855117,2.14877248734732,47.7158060080942,2.57977302922639,1.57977303187286,8.16754006968637,0.0370566366383832,0.664221850455083,0.871257084490905,0.738249650407159,0.2,0.132650345284523,0.0555881203616957,0.0222417179033153,0.0128805202348146,0.0143920653718548,0.00259686397030834,0.0490559051528525,51.1571116491761,51.1385923058913
"8",4,0.323223718708058,0.452349215336893,0.01,1.17617635425819,2.40033752669833,8.12621266243136,1.16736325392764,11.4371045088004,18.0348082247821,45.7143189856067,40.3345637537684,13.9522063951848,0.750585130832491,16.4509078366916,5.94277404264474,174.512641412576,0.150236829773976,0.0507667366827957,0.00388237471363985,0.304183542979628,0.227025878697239,0.0178690580052436,0.0382300985082459,1.07259271981574,0.542122357177052,1.80573125008754,1.80573125008754,0.119834105678787,0.10716732516475,0.594112846337676,0.0429936011925604,0.000376599042316831,0.00833669213510229,284.1623009843,174.266236595051,900.47757187826,4.07406294260476,73.0566783499454,94.9340597777766,82.0886232263011,21.979212872148,14.4939187364545,6.13812607201095,2.43703955856946,1.45683104749419,1.62844203677698,0.293806542453634,5.317323607099,5642.68443455228,5640.66249189385,42.6916432411596,8.84692814592274,3.49599135525997,1.23926290020352,16.5857565970979,1.69638222084236,3.13825615234777,23.5747437139463,7.85747739013934,11.0838060652072,4.40063848860841,0.174578045701557,0.174515777267228,0.17455424120976,0.228610890575401,2.12502955414848,47.0244666329379,2.58573682904168,1.58573682878227,8.19390191192283,0.0370719640080233,0.664779751439805,0.86385313550584,0.746965996496842,0.2,0.131887514086741,0.0558539207724694,0.0221758583689562,0.0132564442227164,0.0148180196101612,0.00267349467119403,0.048385023049093,51.3456461555335,51.3272474742869
"9",4,0.314161685620744,0.403883227979369,0.01,1.11178113073073,2.38585679128402,8.00114027856759,1.16782653276813,11.4475678315735,17.7685981027582,46.2544812606596,39.8986209170964,13.8804796099511,0.743000623961336,16.1807834963415,5.9346911736047,175.225172250744,0.15920816462629,0.0510347363835037,0.00400297713182434,0.305055885268656,0.234485238148899,0.0183796699334507,0.0392605326837424,1.13288990342861,0.546746804452753,1.82024035160966,1.82024035160966,0.120050818339368,0.10720436201126,0.593545582771052,0.0433390559907061,0.000379624538454098,0.00841000587170453,276.890595944554,170.075622833488,878.289177822842,3.96327355827197,71.0851508154452,91.4188307191999,80.7299211131218,21.3629946222106,13.9942871335712,5.99527776274463,2.37347248177108,1.45966913231308,1.63456289125801,0.295223387252762,5.08338221787497,5506.86612941393,5504.90354774789,44.083243582612,8.67976457656727,3.51577149395364,1.20901992388051,16.6684185178101,1.6802479343209,3.16949970641766,24.201920914502,7.6513317708743,10.9128465028558,4.32029038475483,0.1752344738389,0.175232271924596,0.175228537434585,0.220308986562643,2.09054151270727,46.2962711597269,2.59224514953233,1.59224514953222,8.22252866093694,0.0371041010715928,0.665497998501948,0.855861571243893,0.755792177461758,0.2,0.13101428316629,0.0561276906048695,0.0222204098605486,0.0136653981160066,0.0153027505756014,0.00276387643655376,0.0475905396951221,51.5551890247501,51.5368153678658
"10",4,0.304745675993403,0.36061002498158,0.01,1.05042268259454,2.36095242289605,7.8675394753483,1.16804815929648,11.4561840350795,17.4989540064329,46.8195081062112,39.4477953136808,13.8089476768695,0.733048241948353,15.9147004679861,5.90822216297852,175.965677162203,0.16911554975429,0.0513172650234595,0.00413332877830841,0.306013164662982,0.242544379763901,0.0189500683563167,0.0403614306420313,1.20043540138578,0.551608956808095,1.83532053620835,1.83532053620835,0.12027996732488,0.107241681432938,0.594171181533869,0.0436981080049606,0.000383979125305336,0.00849090526338196,269.290440671216,165.676910859813,855.048207138402,3.84718017397282,69.0279333959714,87.8126432908533,79.2669035972551,20.7227059675514,13.4845309720599,5.84931292588527,2.30116175002732,1.46298592274287,1.64109583134013,0.29621599688604,4.84993615234894,5364.37319242952,5362.47792384323,45.5412009176878,8.50208594286107,3.53419536140616,1.17728778006611,16.7423372919098,1.66405559291053,3.19932563174919,24.8762698559572,7.43818806254441,10.7353641355862,4.22336941696227,0.175967898984272,0.175993876345501,0.176003008859011,0.211933033802507,2.05980732624048,45.5322920283301,2.59898915800749,1.59898915826183,8.25228335022731,0.0371300946893415,0.666205788993567,0.847501705890674,0.765024642258352,0.2,0.130142569152645,0.056453176868353,0.02220908556663,0.014119641759466,0.0158386248775603,0.00285885441167644,0.0468079425529002,51.7729026395425,51.7546109300596
